,Column Configuration,Differentia Bit Width,Stratum Retention Policy,Stratum Retention Policy Resolution Parameter,Stratigraphic Column Actual Retained Bits,Stratigraphic Column Target Retained Bits,Stratigraphic Column Retained Bits Error,Stratigraphic Column Actual Num Retained Strata,Taxon Compared From,Taxon Compared To,Generation of Taxon Compared From,Generation of Taxon Compared To,Generation Of MRCA Lower Bound (inclusive),Generation Of MRCA Upper Bound (exclusive),MRCA Bound Confidence,Rank of Earliest Detectable Mrca With
655,actual_bits=72+actual_strata=9+bits_error=-952+differentia=8+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=1024,8,TaperedDepthProportionalResolution,9,72,1024,-952,9,47641,47640,5001,5001,0.0,512.0,0.99609375,0
656,actual_bits=576+actual_strata=9+bits_error=-448+differentia=64+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=1024,64,TaperedDepthProportionalResolution,9,576,1024,-448,9,47641,47640,5001,5001,0.0,512.0,1.0,0
657,actual_bits=9+actual_strata=9+bits_error=-55+differentia=1+policy=RecencyProportionalResolution+resolution=9+target_bits=64,1,RecencyProportionalResolution,9,9,64,-55,9,47641,47640,5001,5001,,,0.96875,1024
658,actual_bits=64+actual_strata=8+bits_error=0+differentia=8+policy=RecencyProportionalResolution+resolution=3+target_bits=64,8,RecencyProportionalResolution,3,64,64,0,8,47641,47640,5001,5001,0.0,1024.0,0.99609375,0
659,actual_bits=128+actual_strata=2+bits_error=64+differentia=64+policy=RecencyProportionalResolution+resolution=0+target_bits=64,64,RecencyProportionalResolution,0,128,64,64,2,47641,47640,5001,5001,0.0,4096.0,1.0,0
660,actual_bits=9+actual_strata=9+bits_error=-503+differentia=1+policy=RecencyProportionalResolution+resolution=9+target_bits=512,1,RecencyProportionalResolution,9,9,512,-503,9,47641,47640,5001,5001,,,0.96875,1024
661,actual_bits=72+actual_strata=9+bits_error=-440+differentia=8+policy=RecencyProportionalResolution+resolution=9+target_bits=512,8,RecencyProportionalResolution,9,72,512,-440,9,47641,47640,5001,5001,0.0,256.0,0.99609375,0
662,actual_bits=512+actual_strata=8+bits_error=0+differentia=64+policy=RecencyProportionalResolution+resolution=3+target_bits=512,64,RecencyProportionalResolution,3,512,512,0,8,47641,47640,5001,5001,0.0,1024.0,1.0,0
663,actual_bits=9+actual_strata=9+bits_error=-1015+differentia=1+policy=RecencyProportionalResolution+resolution=9+target_bits=1024,1,RecencyProportionalResolution,9,9,1024,-1015,9,47641,47640,5001,5001,,,0.96875,1024
664,actual_bits=72+actual_strata=9+bits_error=-952+differentia=8+policy=RecencyProportionalResolution+resolution=9+target_bits=1024,8,RecencyProportionalResolution,9,72,1024,-952,9,47641,47640,5001,5001,0.0,256.0,0.99609375,0
665,actual_bits=576+actual_strata=9+bits_error=-448+differentia=64+policy=RecencyProportionalResolution+resolution=9+target_bits=1024,64,RecencyProportionalResolution,9,576,1024,-448,9,47641,47640,5001,5001,0.0,256.0,1.0,0
666,actual_bits=9+actual_strata=9+bits_error=-55+differentia=1+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=64,1,TaperedDepthProportionalResolution,9,9,64,-55,9,47641,47639,5001,5001,,,0.96875,1536
667,actual_bits=64+actual_strata=8+bits_error=0+differentia=8+policy=TaperedDepthProportionalResolution+resolution=4+target_bits=64,8,TaperedDepthProportionalResolution,4,64,64,0,8,47641,47639,5001,5001,0.0,1024.0,0.99609375,0
668,actual_bits=128+actual_strata=2+bits_error=64+differentia=64+policy=TaperedDepthProportionalResolution+resolution=1+target_bits=64,64,TaperedDepthProportionalResolution,1,128,64,64,2,47641,47639,5001,5001,0.0,4096.0,1.0,0
669,actual_bits=9+actual_strata=9+bits_error=-503+differentia=1+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=512,1,TaperedDepthProportionalResolution,9,9,512,-503,9,47641,47639,5001,5001,,,0.96875,1536
670,actual_bits=72+actual_strata=9+bits_error=-440+differentia=8+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=512,8,TaperedDepthProportionalResolution,9,72,512,-440,9,47641,47639,5001,5001,0.0,512.0,0.99609375,0
671,actual_bits=512+actual_strata=8+bits_error=0+differentia=64+policy=TaperedDepthProportionalResolution+resolution=4+target_bits=512,64,TaperedDepthProportionalResolution,4,512,512,0,8,47641,47639,5001,5001,0.0,1024.0,1.0,0
672,actual_bits=9+actual_strata=9+bits_error=-1015+differentia=1+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=1024,1,TaperedDepthProportionalResolution,9,9,1024,-1015,9,47641,47639,5001,5001,,,0.96875,1536
673,actual_bits=72+actual_strata=9+bits_error=-952+differentia=8+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=1024,8,TaperedDepthProportionalResolution,9,72,1024,-952,9,47641,47639,5001,5001,0.0,512.0,0.99609375,0
674,actual_bits=576+actual_strata=9+bits_error=-448+differentia=64+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=1024,64,TaperedDepthProportionalResolution,9,576,1024,-448,9,47641,47639,5001,5001,0.0,512.0,1.0,0
675,actual_bits=9+actual_strata=9+bits_error=-55+differentia=1+policy=RecencyProportionalResolution+resolution=9+target_bits=64,1,RecencyProportionalResolution,9,9,64,-55,9,47641,47639,5001,5001,,,0.96875,1024
676,actual_bits=64+actual_strata=8+bits_error=0+differentia=8+policy=RecencyProportionalResolution+resolution=3+target_bits=64,8,RecencyProportionalResolution,3,64,64,0,8,47641,47639,5001,5001,0.0,1024.0,0.99609375,0
677,actual_bits=128+actual_strata=2+bits_error=64+differentia=64+policy=RecencyProportionalResolution+resolution=0+target_bits=64,64,RecencyProportionalResolution,0,128,64,64,2,47641,47639,5001,5001,0.0,4096.0,1.0,0
678,actual_bits=9+actual_strata=9+bits_error=-503+differentia=1+policy=RecencyProportionalResolution+resolution=9+target_bits=512,1,RecencyProportionalResolution,9,9,512,-503,9,47641,47639,5001,5001,,,0.96875,1024
679,actual_bits=72+actual_strata=9+bits_error=-440+differentia=8+policy=RecencyProportionalResolution+resolution=9+target_bits=512,8,RecencyProportionalResolution,9,72,512,-440,9,47641,47639,5001,5001,0.0,256.0,0.99609375,0
680,actual_bits=512+actual_strata=8+bits_error=0+differentia=64+policy=RecencyProportionalResolution+resolution=3+target_bits=512,64,RecencyProportionalResolution,3,512,512,0,8,47641,47639,5001,5001,0.0,1024.0,1.0,0
681,actual_bits=9+actual_strata=9+bits_error=-1015+differentia=1+policy=RecencyProportionalResolution+resolution=9+target_bits=1024,1,RecencyProportionalResolution,9,9,1024,-1015,9,47641,47639,5001,5001,,,0.96875,1024
682,actual_bits=72+actual_strata=9+bits_error=-952+differentia=8+policy=RecencyProportionalResolution+resolution=9+target_bits=1024,8,RecencyProportionalResolution,9,72,1024,-952,9,47641,47639,5001,5001,0.0,256.0,0.99609375,0
683,actual_bits=576+actual_strata=9+bits_error=-448+differentia=64+policy=RecencyProportionalResolution+resolution=9+target_bits=1024,64,RecencyProportionalResolution,9,576,1024,-448,9,47641,47639,5001,5001,0.0,256.0,1.0,0
684,actual_bits=9+actual_strata=9+bits_error=-55+differentia=1+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=64,1,TaperedDepthProportionalResolution,9,9,64,-55,9,47641,47626,5001,5000,,,0.96875,1536
685,actual_bits=64+actual_strata=8+bits_error=0+differentia=8+policy=TaperedDepthProportionalResolution+resolution=4+target_bits=64,8,TaperedDepthProportionalResolution,4,64,64,0,8,47641,47626,5001,5000,0.0,1024.0,0.99609375,0
686,actual_bits=128+actual_strata=2+bits_error=64+differentia=64+policy=TaperedDepthProportionalResolution+resolution=1+target_bits=64,64,TaperedDepthProportionalResolution,1,128,64,64,2,47641,47626,5001,5000,0.0,4096.0,1.0,0
687,actual_bits=9+actual_strata=9+bits_error=-503+differentia=1+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=512,1,TaperedDepthProportionalResolution,9,9,512,-503,9,47641,47626,5001,5000,,,0.96875,1536
688,actual_bits=72+actual_strata=9+bits_error=-440+differentia=8+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=512,8,TaperedDepthProportionalResolution,9,72,512,-440,9,47641,47626,5001,5000,0.0,512.0,0.99609375,0
689,actual_bits=512+actual_strata=8+bits_error=0+differentia=64+policy=TaperedDepthProportionalResolution+resolution=4+target_bits=512,64,TaperedDepthProportionalResolution,4,512,512,0,8,47641,47626,5001,5000,0.0,1024.0,1.0,0
690,actual_bits=9+actual_strata=9+bits_error=-1015+differentia=1+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=1024,1,TaperedDepthProportionalResolution,9,9,1024,-1015,9,47641,47626,5001,5000,512.0,2048.0,0.96875,1536
691,actual_bits=72+actual_strata=9+bits_error=-952+differentia=8+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=1024,8,TaperedDepthProportionalResolution,9,72,1024,-952,9,47641,47626,5001,5000,0.0,512.0,0.99609375,0
692,actual_bits=576+actual_strata=9+bits_error=-448+differentia=64+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=1024,64,TaperedDepthProportionalResolution,9,576,1024,-448,9,47641,47626,5001,5000,0.0,512.0,1.0,0
693,actual_bits=9+actual_strata=9+bits_error=-55+differentia=1+policy=RecencyProportionalResolution+resolution=9+target_bits=64,1,RecencyProportionalResolution,9,9,64,-55,9,47641,47626,5001,5000,,,0.96875,1024
694,actual_bits=64+actual_strata=8+bits_error=0+differentia=8+policy=RecencyProportionalResolution+resolution=3+target_bits=64,8,RecencyProportionalResolution,3,64,64,0,8,47641,47626,5001,5000,0.0,1024.0,0.99609375,0
695,actual_bits=128+actual_strata=2+bits_error=64+differentia=64+policy=RecencyProportionalResolution+resolution=0+target_bits=64,64,RecencyProportionalResolution,0,128,64,64,2,47641,47626,5001,5000,0.0,4096.0,1.0,0
696,actual_bits=9+actual_strata=9+bits_error=-503+differentia=1+policy=RecencyProportionalResolution+resolution=9+target_bits=512,1,RecencyProportionalResolution,9,9,512,-503,9,47641,47626,5001,5000,,,0.96875,1024
697,actual_bits=72+actual_strata=9+bits_error=-440+differentia=8+policy=RecencyProportionalResolution+resolution=9+target_bits=512,8,RecencyProportionalResolution,9,72,512,-440,9,47641,47626,5001,5000,0.0,256.0,0.99609375,0
698,actual_bits=512+actual_strata=8+bits_error=0+differentia=64+policy=RecencyProportionalResolution+resolution=3+target_bits=512,64,RecencyProportionalResolution,3,512,512,0,8,47641,47626,5001,5000,0.0,1024.0,1.0,0
699,actual_bits=9+actual_strata=9+bits_error=-1015+differentia=1+policy=RecencyProportionalResolution+resolution=9+target_bits=1024,1,RecencyProportionalResolution,9,9,1024,-1015,9,47641,47626,5001,5000,,,0.96875,1024
700,actual_bits=72+actual_strata=9+bits_error=-952+differentia=8+policy=RecencyProportionalResolution+resolution=9+target_bits=1024,8,RecencyProportionalResolution,9,72,1024,-952,9,47641,47626,5001,5000,0.0,256.0,0.99609375,0
701,actual_bits=576+actual_strata=9+bits_error=-448+differentia=64+policy=RecencyProportionalResolution+resolution=9+target_bits=1024,64,RecencyProportionalResolution,9,576,1024,-448,9,47641,47626,5001,5000,0.0,256.0,1.0,0
702,actual_bits=9+actual_strata=9+bits_error=-55+differentia=1+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=64,1,TaperedDepthProportionalResolution,9,9,64,-55,9,47641,47633,5001,5000,,,0.96875,1536
703,actual_bits=64+actual_strata=8+bits_error=0+differentia=8+policy=TaperedDepthProportionalResolution+resolution=4+target_bits=64,8,TaperedDepthProportionalResolution,4,64,64,0,8,47641,47633,5001,5000,0.0,1024.0,0.99609375,0
704,actual_bits=128+actual_strata=2+bits_error=64+differentia=64+policy=TaperedDepthProportionalResolution+resolution=1+target_bits=64,64,TaperedDepthProportionalResolution,1,128,64,64,2,47641,47633,5001,5000,0.0,4096.0,1.0,0
705,actual_bits=9+actual_strata=9+bits_error=-503+differentia=1+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=512,1,TaperedDepthProportionalResolution,9,9,512,-503,9,47641,47633,5001,5000,0.0,1792.0,0.96875,1536
706,actual_bits=72+actual_strata=9+bits_error=-440+differentia=8+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=512,8,TaperedDepthProportionalResolution,9,72,512,-440,9,47641,47633,5001,5000,0.0,512.0,0.99609375,0
707,actual_bits=512+actual_strata=8+bits_error=0+differentia=64+policy=TaperedDepthProportionalResolution+resolution=4+target_bits=512,64,TaperedDepthProportionalResolution,4,512,512,0,8,47641,47633,5001,5000,0.0,1024.0,1.0,0
708,actual_bits=9+actual_strata=9+bits_error=-1015+differentia=1+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=1024,1,TaperedDepthProportionalResolution,9,9,1024,-1015,9,47641,47633,5001,5000,,,0.96875,1536
709,actual_bits=72+actual_strata=9+bits_error=-952+differentia=8+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=1024,8,TaperedDepthProportionalResolution,9,72,1024,-952,9,47641,47633,5001,5000,0.0,512.0,0.99609375,0
710,actual_bits=576+actual_strata=9+bits_error=-448+differentia=64+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=1024,64,TaperedDepthProportionalResolution,9,576,1024,-448,9,47641,47633,5001,5000,0.0,512.0,1.0,0
711,actual_bits=9+actual_strata=9+bits_error=-55+differentia=1+policy=RecencyProportionalResolution+resolution=9+target_bits=64,1,RecencyProportionalResolution,9,9,64,-55,9,47641,47633,5001,5000,,,0.96875,1024
712,actual_bits=64+actual_strata=8+bits_error=0+differentia=8+policy=RecencyProportionalResolution+resolution=3+target_bits=64,8,RecencyProportionalResolution,3,64,64,0,8,47641,47633,5001,5000,0.0,1024.0,0.99609375,0
713,actual_bits=128+actual_strata=2+bits_error=64+differentia=64+policy=RecencyProportionalResolution+resolution=0+target_bits=64,64,RecencyProportionalResolution,0,128,64,64,2,47641,47633,5001,5000,0.0,4096.0,1.0,0
714,actual_bits=9+actual_strata=9+bits_error=-503+differentia=1+policy=RecencyProportionalResolution+resolution=9+target_bits=512,1,RecencyProportionalResolution,9,9,512,-503,9,47641,47633,5001,5000,,,0.96875,1024
715,actual_bits=72+actual_strata=9+bits_error=-440+differentia=8+policy=RecencyProportionalResolution+resolution=9+target_bits=512,8,RecencyProportionalResolution,9,72,512,-440,9,47641,47633,5001,5000,0.0,256.0,0.99609375,0
716,actual_bits=512+actual_strata=8+bits_error=0+differentia=64+policy=RecencyProportionalResolution+resolution=3+target_bits=512,64,RecencyProportionalResolution,3,512,512,0,8,47641,47633,5001,5000,0.0,1024.0,1.0,0
717,actual_bits=9+actual_strata=9+bits_error=-1015+differentia=1+policy=RecencyProportionalResolution+resolution=9+target_bits=1024,1,RecencyProportionalResolution,9,9,1024,-1015,9,47641,47633,5001,5000,,,0.96875,1024
718,actual_bits=72+actual_strata=9+bits_error=-952+differentia=8+policy=RecencyProportionalResolution+resolution=9+target_bits=1024,8,RecencyProportionalResolution,9,72,1024,-952,9,47641,47633,5001,5000,0.0,256.0,0.99609375,0
719,actual_bits=576+actual_strata=9+bits_error=-448+differentia=64+policy=RecencyProportionalResolution+resolution=9+target_bits=1024,64,RecencyProportionalResolution,9,576,1024,-448,9,47641,47633,5001,5000,0.0,256.0,1.0,0
720,actual_bits=9+actual_strata=9+bits_error=-55+differentia=1+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=64,1,TaperedDepthProportionalResolution,9,9,64,-55,9,47640,47645,5001,5001,,,0.96875,1536
721,actual_bits=64+actual_strata=8+bits_error=0+differentia=8+policy=TaperedDepthProportionalResolution+resolution=4+target_bits=64,8,TaperedDepthProportionalResolution,4,64,64,0,8,47640,47645,5001,5001,0.0,1024.0,0.99609375,0
722,actual_bits=128+actual_strata=2+bits_error=64+differentia=64+policy=TaperedDepthProportionalResolution+resolution=1+target_bits=64,64,TaperedDepthProportionalResolution,1,128,64,64,2,47640,47645,5001,5001,0.0,4096.0,1.0,0
723,actual_bits=9+actual_strata=9+bits_error=-503+differentia=1+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=512,1,TaperedDepthProportionalResolution,9,9,512,-503,9,47640,47645,5001,5001,,,0.96875,1536
724,actual_bits=72+actual_strata=9+bits_error=-440+differentia=8+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=512,8,TaperedDepthProportionalResolution,9,72,512,-440,9,47640,47645,5001,5001,0.0,512.0,0.99609375,0
725,actual_bits=512+actual_strata=8+bits_error=0+differentia=64+policy=TaperedDepthProportionalResolution+resolution=4+target_bits=512,64,TaperedDepthProportionalResolution,4,512,512,0,8,47640,47645,5001,5001,0.0,1024.0,1.0,0
726,actual_bits=9+actual_strata=9+bits_error=-1015+differentia=1+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=1024,1,TaperedDepthProportionalResolution,9,9,1024,-1015,9,47640,47645,5001,5001,,,0.96875,1536
727,actual_bits=72+actual_strata=9+bits_error=-952+differentia=8+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=1024,8,TaperedDepthProportionalResolution,9,72,1024,-952,9,47640,47645,5001,5001,0.0,512.0,0.99609375,0
728,actual_bits=576+actual_strata=9+bits_error=-448+differentia=64+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=1024,64,TaperedDepthProportionalResolution,9,576,1024,-448,9,47640,47645,5001,5001,0.0,512.0,1.0,0
729,actual_bits=9+actual_strata=9+bits_error=-55+differentia=1+policy=RecencyProportionalResolution+resolution=9+target_bits=64,1,RecencyProportionalResolution,9,9,64,-55,9,47640,47645,5001,5001,,,0.96875,1024
730,actual_bits=64+actual_strata=8+bits_error=0+differentia=8+policy=RecencyProportionalResolution+resolution=3+target_bits=64,8,RecencyProportionalResolution,3,64,64,0,8,47640,47645,5001,5001,0.0,1024.0,0.99609375,0
731,actual_bits=128+actual_strata=2+bits_error=64+differentia=64+policy=RecencyProportionalResolution+resolution=0+target_bits=64,64,RecencyProportionalResolution,0,128,64,64,2,47640,47645,5001,5001,0.0,4096.0,1.0,0
732,actual_bits=9+actual_strata=9+bits_error=-503+differentia=1+policy=RecencyProportionalResolution+resolution=9+target_bits=512,1,RecencyProportionalResolution,9,9,512,-503,9,47640,47645,5001,5001,,,0.96875,1024
733,actual_bits=72+actual_strata=9+bits_error=-440+differentia=8+policy=RecencyProportionalResolution+resolution=9+target_bits=512,8,RecencyProportionalResolution,9,72,512,-440,9,47640,47645,5001,5001,0.0,256.0,0.99609375,0
734,actual_bits=512+actual_strata=8+bits_error=0+differentia=64+policy=RecencyProportionalResolution+resolution=3+target_bits=512,64,RecencyProportionalResolution,3,512,512,0,8,47640,47645,5001,5001,0.0,1024.0,1.0,0
735,actual_bits=9+actual_strata=9+bits_error=-1015+differentia=1+policy=RecencyProportionalResolution+resolution=9+target_bits=1024,1,RecencyProportionalResolution,9,9,1024,-1015,9,47640,47645,5001,5001,,,0.96875,1024
736,actual_bits=72+actual_strata=9+bits_error=-952+differentia=8+policy=RecencyProportionalResolution+resolution=9+target_bits=1024,8,RecencyProportionalResolution,9,72,1024,-952,9,47640,47645,5001,5001,0.0,256.0,0.99609375,0
737,actual_bits=576+actual_strata=9+bits_error=-448+differentia=64+policy=RecencyProportionalResolution+resolution=9+target_bits=1024,64,RecencyProportionalResolution,9,576,1024,-448,9,47640,47645,5001,5001,0.0,256.0,1.0,0
738,actual_bits=9+actual_strata=9+bits_error=-55+differentia=1+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=64,1,TaperedDepthProportionalResolution,9,9,64,-55,9,47640,47644,5001,5001,,,0.96875,1536
739,actual_bits=64+actual_strata=8+bits_error=0+differentia=8+policy=TaperedDepthProportionalResolution+resolution=4+target_bits=64,8,TaperedDepthProportionalResolution,4,64,64,0,8,47640,47644,5001,5001,0.0,1024.0,0.99609375,0
740,actual_bits=128+actual_strata=2+bits_error=64+differentia=64+policy=TaperedDepthProportionalResolution+resolution=1+target_bits=64,64,TaperedDepthProportionalResolution,1,128,64,64,2,47640,47644,5001,5001,0.0,4096.0,1.0,0
741,actual_bits=9+actual_strata=9+bits_error=-503+differentia=1+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=512,1,TaperedDepthProportionalResolution,9,9,512,-503,9,47640,47644,5001,5001,,,0.96875,1536
742,actual_bits=72+actual_strata=9+bits_error=-440+differentia=8+policy=TaperedDepthProportionalResolution+resolution=9+target_bits=512,8,TaperedDepthProportionalResolution,9,72,512,-440,9,47640,47644,5001,5001,0.0,512.0,0.99609375,0
